시기,날짜,기사제목,url,감정,수치
시행전,2025-06-18,"대우건설, ‘개포우성7차’ 입찰보증금 현금분 150억 원 납부 완료[집슐랭]",https://n.news.naver.com/article/011/0004498519,중립,0.9999368190765381
시행전,2025-06-18,"SH공사-보상관리사협회, '보상 실무 역량 강화' 위한 교육 실시",https://n.news.naver.com/article/014/0005364997,중립,0.9999679327011108
시행전,2025-06-18,"K-water, 히밥과 안동시장 '먹방' 제작..""산불피해 지역 회복 돕는다""",https://n.news.naver.com/article/014/0005364996,중립,0.9999523162841797
시행전,2025-06-19,“목돈 없어도 주요 개발사업에 투자를?”…3기 신도시·용산개발 소액 리츠투자 된다,https://n.news.naver.com/mnews/article/009/0005511871,중립,0.9999746084213257
시행전,2025-06-19,"잠실5단지, 재건축 확정…최고 65층 6387세대 대단지로 변신",https://n.news.naver.com/mnews/article/025/0003449299,행복,0.895618736743927
시행전,2025-06-19,"정비사업 '전자동의' 도입..""5개월 걸리던 절차, 2주로 단축""",https://n.news.naver.com/mnews/article/014/0005365795,중립,0.9999715089797974
시행전,2025-06-19,"잠실5단지, 65층 6387가구 '초대형 단지' 변신",https://n.news.naver.com/mnews/article/015/0005147073,놀람,0.9992231130599976
시행전,2025-06-19,"21일까지 최대 120㎜ 집중호우…서울시, 총력 대응체계 돌입",https://n.news.naver.com/mnews/article/018/0006044121,놀람,0.9910860657691956
시행전,2025-06-19,"""입찰보증금 현금 1천억""…압구정2구역 재건축 '시동' [현장]",https://n.news.naver.com/mnews/article/031/0000941833,중립,0.9999568462371826
시행전,2025-06-19,"잠실5단지, 통합심의 통과…65층 랜드마크 탈바꿈[집슐랭]",https://n.news.naver.com/mnews/article/011/0004499175,놀람,0.9024654030799866
시행전,2025-06-19,"[단독] 문재인·윤석열 시대와는 다르다...새 정부, 공시가격 현실화 선그어",https://n.news.naver.com/mnews/article/009/0005511830,중립,0.9999079704284668
시행전,2025-06-19,"정부, 지방 미분양 1만호 ‘반값’에 매입…건설업계 “지방 수요 적어 실효성 의문”",https://n.news.naver.com/mnews/article/032/0003377359,중립,0.9909183979034424
시행전,2025-06-19,서울 아파트값 6년9개월 만에 최대 상승,https://n.news.naver.com/mnews/article/032/0003377356,놀람,0.9995598196983337
시행전,2025-06-19,‘스마트도시’에 전주·안산·김천·김해·대구 선정,https://n.news.naver.com/mnews/article/032/0003377344,중립,0.9999732971191406
시행전,2025-06-19,"잠실5단지, 65층·6387세대 재건축…통합심의 통과",https://n.news.naver.com/mnews/article/366/0001086624,중립,0.9999688863754272
시행전,2025-06-19,"서울 목동 5·7·9단지, 최고 49층·1만2000가구로 재건축",https://n.news.naver.com/mnews/article/032/0003377332,중립,0.9999505281448364
시행전,2025-06-19,서울 아파트값 '불장' 재현…6년 9개월만 최대폭 상승,https://n.news.naver.com/mnews/article/422/0000751256,중립,0.9353925585746765
시행전,2025-06-19,‘65층 랜드마크’ 잠실5단지…공공임대 포함 6387가구 대단지로 탈바꿈,https://n.news.naver.com/mnews/article/009/0005511819,슬픔,0.9432067275047302
시행전,2025-06-19,"금감원, 상호금융권에도 가계대출 압박…""과도하면 현장점검""",https://n.news.naver.com/mnews/article/025/0003449286,중립,0.9999469518661499
시행전,2025-06-19,"잠실5단지, 공공임대 포함 6천세대·65층 재건축…랜드마크 조성",https://n.news.naver.com/mnews/article/001/0015459879,중립,0.996412456035614
시행전,2025-06-19,"잠실5단지, 최고 65층·6387가구 대단지로…재건축 심의 통과",https://n.news.naver.com/mnews/article/003/0013314291,놀람,0.9980687499046326
시행전,2025-06-19,천정 뚫린 서울 아파트값…6년9개월만 최대폭 상승,https://n.news.naver.com/mnews/article/029/0002962669,놀람,0.9986416697502136
시행전,2025-06-19,"잠실5단지, 65층·6000여가구 대단지로…랜드마크 재탄생",https://n.news.naver.com/mnews/article/277/0005610383,행복,0.5514002442359924
시행전,2025-06-19,"잠실주공5단지, 市통합심의 통과…최고 65층·6387가구 재탄생",https://n.news.naver.com/mnews/article/018/0006044093,중립,0.99996018409729
시행전,2025-06-19,서울 집값 주간 상승폭 7년만에 최대...전세자금대출도 조인다,https://n.news.naver.com/mnews/article/009/0005511810,놀람,0.9997143149375916
시행전,2025-06-19,‘더파크사이드 스위트’ 고품격 주거 단지 제안,https://n.news.naver.com/mnews/article/020/0003642477,행복,0.9999740123748779
시행전,2025-06-19,건설공사 1분기 실적 7조 급감…98년 외환위기 이후 최악,https://n.news.naver.com/mnews/article/658/0000110956,놀람,0.9989954829216003
시행전,2025-06-19,'재건축 대어' 잠실주공5단지 65층 랜드마크…6387가구 대단지,https://n.news.naver.com/mnews/article/421/0008322306,놀람,0.9941791296005249
시행전,2025-06-19,[단독] LH도 구제하기 힘든 전세사기 피해자들…배드뱅크가 살릴 수 있다고?,https://n.news.naver.com/mnews/article/009/0005511808,분노,0.8864702582359314
시행전,2025-06-19,"""천장 뚫렸다"" 서울 아파트값 6년9개월래 최대폭 상승 [치솟는 서울 집값]",https://n.news.naver.com/mnews/article/014/0005365766,슬픔,0.6710014939308167
시행전,2025-06-19,"정부, 미분양 칼 빼들었다… 지방 준공전 미분양 3년간 1만가구 환매조건부 매입 [새정부 30조5000억 첫 추경]",https://n.news.naver.com/mnews/article/014/0005365762,중립,0.9999656677246094
시행전,2025-06-19,서울아파트 품질점검 30가구로 강화 추진,https://n.news.naver.com/mnews/article/014/0005365713,중립,0.99994957447052
시행전,2025-06-19,"""호가 오르지만 실거래는 제한적 수준… 당분간 매도자 우위""",https://n.news.naver.com/mnews/article/014/0005365712,중립,0.9999560117721558
시행전,2025-06-19,목동 5·7·9단지 '49층 스카이라인' 생긴다,https://n.news.naver.com/mnews/article/014/0005365711,중립,0.999913215637207
시행전,2025-06-19,"HDC현대산업개발  ""정비창 전면1구역에 HDC용산타운 선보일 것""",https://n.news.naver.com/mnews/article/014/0005365709,중립,0.9999724626541138
시행전,2025-06-19,"삼성물산 vs 대우건설, ‘개포우성7차’ 5년 만에 ‘리턴 매치’ 폭발",https://n.news.naver.com/mnews/article/029/0002962649,놀람,0.9998631477355957
시행전,2025-06-19,"[단독] 육성재가 24억 주고 산 집, 달에 1억씩 올랐다",https://n.news.naver.com/mnews/article/215/0001213374,놀람,0.9998173117637634
시행전,2025-06-19,노후계획도시 정비사업에 ‘전자동의’ 도입...여객자동차법은 ‘부결’,https://n.news.naver.com/mnews/article/119/0002969966,중립,0.9998505115509033
시행전,2025-06-19,"금감원, 은행 이어 상호금융권 소집…""대출과도하면 현장점검""",https://n.news.naver.com/article/001/0015459787,중립,0.9990629553794861
시행전,2025-06-19,서울 아파트값 6년9개월만에 최고 상승폭 기록… 강남3구 상승폭 확대,https://n.news.naver.com/article/366/0001086617,중립,0.9995088577270508
시행전,2025-06-19,"정원주 회장, 모잠비크 대통령과 LNG 협력 논의",https://n.news.naver.com/article/014/0005365690,중립,0.9999691247940063
시행전,2025-06-19,"LH, '우기 대비' 3기 신도시 현장점검",https://n.news.naver.com/article/119/0002969962,공포,0.9973502159118652
시행전,2025-06-19,서울 아파트 7년만의 최고 폭등…文 정부 때 딱 이랬는데,https://n.news.naver.com/article/374/0000446886,놀람,0.9996780157089233
시행전,2025-06-19,"서울 아파트, 6년9개월 만에 최대폭 상승",https://n.news.naver.com/article/015/0005146997,놀람,0.9997506737709045
시행전,2025-06-19,“금수저 아니면 못사” 서울아파트 10채 중 3채가 15억 넘어 [부동산360],https://n.news.naver.com/article/016/0002487557,놀람,0.9920613765716553
시행전,2025-06-19,지방 '준공 전 미분양' 매입…1조 리츠 통해 PF 전환 물꼬,https://n.news.naver.com/article/011/0004499134,중립,0.9999687671661377
시행전,2025-06-19,중개업자도 '패닉'…역대급 '불장' 성동·마포 [우동집],https://n.news.naver.com/article/215/0001213368,공포,0.9999600648880005
시행전,2025-06-19,전세자금대출도 DSR 규제 추진,https://n.news.naver.com/article/009/0005511770,중립,0.9999558925628662
시행전,2025-06-19,“석달새 4억 뛰었다는데 실화?”…마용성 위협하는 신흥 불장[집슐랭],https://n.news.naver.com/article/011/0004499132,놀람,0.999796450138092
시행전,2025-06-19,개포우성7차 입찰 마감…삼성물산·대우건설 맞대결 성사,https://n.news.naver.com/article/629/0000400081,중립,0.9999721050262451
시행전,2025-06-19,"현대건설, 의정부 ‘힐스테이트 회룡역파크뷰’ 7월 공급",https://n.news.naver.com/article/029/0002962638,중립,0.9998888969421387
시행전,2025-06-19,'文때 폭등 학습효과' 패닉 바잉에 … 갭투자부터 차단 긴급처방,https://n.news.naver.com/article/009/0005511729,중립,0.5073913931846619
시행전,2025-06-19,따로 노는 건설경기 … 정부 '지방 미분양' 1만가구 매입,https://n.news.naver.com/article/009/0005511728,중립,0.9967089891433716
시행전,2025-06-19,서울은 오피스텔도 들썩인다…올 거래량 3년 만에 최대,https://n.news.naver.com/article/011/0004499118,놀람,0.9646848440170288
시행전,2025-06-19,"""호가 뛰어 부랴부랴 집 계약""…'2018년 폭등장' 오나",https://n.news.naver.com/article/015/0005146961,중립,0.8702069520950317
시행전,2025-06-19,노도강 다시 '들썩'…수도권 상승세 확산,https://n.news.naver.com/article/015/0005146959,놀람,0.8029462695121765
시행전,2025-06-19,"""3만가구 공급""…국토부, 안정책 내놓는다",https://n.news.naver.com/article/015/0005146958,중립,0.9999659061431885
시행전,2025-06-19,"정부, 지방 미분양 1만 가구 매입…PF 토지비 대출도 지원",https://n.news.naver.com/article/015/0005146957,중립,0.9999732971191406
시행전,2025-06-19,"개포우성7차 재건축, 삼성물산 vs 대우건설 맞대결",https://n.news.naver.com/article/001/0015459740,중립,0.9999721050262451
시행전,2025-06-19,손배소 이어 검찰 수사…흔들리는 '신탁 재건축',https://n.news.naver.com/article/011/0004499109,중립,0.9992017149925232
시행전,2025-06-19,한강변도 들썩…서울 아파트값 6년 9개월만에 최대폭 상승[집슐랭],https://n.news.naver.com/article/011/0004499096,놀람,0.9997122883796692
시행전,2025-06-19,전국 노후계획도시 정비사업에 ‘전자동의’ 도입…‘5개월→2주’ 단축,https://n.news.naver.com/article/029/0002962629,중립,0.999971866607666
시행전,2025-06-19,노후계획도시 정비때 전자투표 허용,https://n.news.naver.com/article/009/0005511675,중립,0.9999525547027588
시행전,2025-06-19,[분양 핫 스폿] 동탄2 신도시 마지막 민간임대 … 초중고 원스톱 학세권,https://n.news.naver.com/article/009/0005511674,중립,0.9986177682876587
시행전,2025-06-19,개포우성7차 시공권 두고 삼성 vs 대우 '리턴매치',https://n.news.naver.com/article/009/0005511673,중립,0.9999693632125854
시행전,2025-06-19,목동 재건축 5·7·9단지도 1만2천가구 속도,https://n.news.naver.com/article/009/0005511672,놀람,0.999907374382019
시행전,2025-06-19,다음달부터 공공택지 전매 가능…노후계획도시 주민동의 기간 단축,https://n.news.naver.com/article/015/0005146918,중립,0.9999716281890869
시행전,2025-06-19,3기 신도시·용산개발에 소액으로 리츠투자 가능,https://n.news.naver.com/article/009/0005511671,중립,0.9999755620956421
시행전,2025-06-19,반도체 단지 후광효과 … 미니 신도시 기대감,https://n.news.naver.com/article/009/0005511670,중립,0.9999566078186035
시행전,2025-06-19,5·7·9단지 정비계획 확정…목동 재건축 '순항',https://n.news.naver.com/article/015/0005146916,행복,0.8913898468017578
시행전,2025-06-19,'원주역 우미린 더 스텔라' 927가구,https://n.news.naver.com/article/015/0005146915,중립,0.9999635219573975
시행전,2025-06-19,"""김사장은 안 냈던데""…오피스텔 '양도세 비과세' 받으려면",https://n.news.naver.com/article/015/0005146913,중립,0.9999692440032959
시행전,2025-06-19,송파 가락우창 '신통' 확정…최고 35층 471가구 탈바꿈,https://n.news.naver.com/article/015/0005146911,중립,0.9998569488525391
시행전,2025-06-19,AI 활용해 부동산 시장·소비자 보호,https://n.news.naver.com/article/015/0005146910,중립,0.9999728202819824
시행전,2025-06-19,"서울 연립·다세대, 25% 역전세…평균시세 차액 423만원",https://n.news.naver.com/article/277/0005610335,중립,0.9995771050453186
시행전,2025-06-19,"지방 미분양 1만호, ‘되팔기 조건’으로 반값 매입…실효성 의문도",https://n.news.naver.com/article/032/0003377293,공포,0.9735221862792969
시행전,2025-06-19,"건설업계 ""정부 2차 추경 환영…내년 SOC예산 30조 필요""",https://n.news.naver.com/article/011/0004499080,중립,0.9999160766601562
시행전,2025-06-19,"현대건설, 다음 달 의정부 ‘힐스테이트 회룡역파크뷰' 분양 [집슐랭]",https://n.news.naver.com/article/011/0004499078,중립,0.6165404915809631
시행전,2025-06-19,"“용산정비창 최적 파트너는 포스코이앤씨”…전국 조합장들, 응원 전달",https://n.news.naver.com/article/138/0002198965,중립,0.9949636459350586
시행전,2025-06-19,"정부, 지방 미분양 1만채 반값에 산다…'환매조건부'",https://n.news.naver.com/article/648/0000037156,중립,0.9999680519104004
시행전,2025-06-19,건설협회 “건설경기 활성화 2조7000억원 추경… 업계 큰 도움”,https://n.news.naver.com/article/366/0001086594,행복,0.5403950214385986
시행전,2025-06-19,"개포우성7차 재건축 두고…대우 vs 삼성, 5년만 맞대결",https://n.news.naver.com/article/015/0005146903,중립,0.9999690055847168
