구,법정동,계약일자,전용면적,평형,거래금액,평단가,거래유형,정책여부,이상치여부
송파구,송파2동,2024-10-12,70.21,21,87988,4142.8,중개거래,정책전,False
송파구,송파2동,2024-10-03,62.28,19,81539,4327.9,중개거래,정책전,False
송파구,송파2동,2024-10-03,32.13,10,44889,4617.9,중개거래,정책전,False
송파구,송파2동,2024-10-16,67.95,21,82164,3997.4,중개거래,정책전,False
송파구,송파2동,2024-10-02,85.82,26,104384,4020.8,중개거래,정책전,False
송파구,송파2동,2024-10-22,62.92,19,84848,4458.0,중개거래,정책전,False
송파구,송파2동,2024-10-25,71.42,22,97501,4512.8,중개거래,정책전,False
송파구,송파2동,2024-10-27,67.1,20,84773,4176.2,중개거래,정책전,False
송파구,송파2동,2024-10-19,66.75,20,88424,4379.2,직거래,정책전,False
송파구,송파2동,2024-11-02,92.8,28,127015,4524.8,중개거래,정책전,False
송파구,송파2동,2024-11-07,66.57,20,85056,4223.8,중개거래,정책전,False
송파구,송파2동,2024-11-20,61.03,18,79209,4290.6,중개거래,정책전,False
송파구,송파2동,2024-11-26,77.43,23,95951,4096.7,직거래,정책전,False
송파구,송파2동,2024-11-26,74.42,23,93652,4160.1,중개거래,정책전,False
송파구,송파2동,2024-11-06,56.95,17,73193,4249.0,중개거래,정책전,False
송파구,송파2동,2024-11-03,62.8,19,83234,4381.8,중개거래,정책전,False
송파구,송파2동,2024-11-07,49.3,15,67126,4500.9,중개거래,정책전,False
송파구,송파2동,2024-11-25,78.5,24,91865,3868.5,중개거래,정책전,False
송파구,송파2동,2024-11-18,97.36,29,112577,3822.4,중개거래,정책전,True
송파구,송파2동,2024-11-10,77.76,24,99747,4240.5,중개거래,정책전,False
송파구,송파2동,2024-11-10,67.92,21,92142,4484.6,중개거래,정책전,False
송파구,송파1동,2024-11-02,20.0,6,25248,4172.4,중개거래,정책전,False
송파구,송파1동,2024-11-15,62.37,19,81551,4322.1,중개거래,정책전,False
송파구,송파1동,2024-11-18,64.72,20,87189,4453.2,중개거래,정책전,False
송파구,송파1동,2024-11-10,65.35,20,83092,4203.2,중개거래,정책전,False
송파구,송파1동,2024-11-20,47.9,14,62642,4323.6,중개거래,정책전,False
송파구,송파1동,2024-11-18,52.92,16,66809,4173.3,중개거래,정책전,False
송파구,송파1동,2024-11-19,66.66,20,86525,4291.1,중개거래,정책전,False
송파구,송파1동,2024-11-09,48.37,15,67911,4641.2,중개거래,정책전,False
송파구,송파1동,2024-11-12,39.13,12,45892,3877.4,중개거래,정책전,False
송파구,송파1동,2024-11-13,86.42,26,114210,4368.8,중개거래,정책전,False
송파구,송파1동,2024-11-19,51.97,16,65798,4185.7,중개거래,정책전,False
송파구,송파1동,2024-11-10,72.18,22,102741,4705.6,중개거래,정책전,False
송파구,송파1동,2024-11-18,46.76,14,54514,3853.7,중개거래,정책전,False
송파구,송파1동,2024-11-08,81.89,25,108214,4368.4,중개거래,정책전,False
송파구,송파1동,2024-11-11,63.54,19,85635,4455.5,중개거래,정책전,False
송파구,송파3동,2024-11-23,49.75,15,67125,4460.5,중개거래,정책전,False
송파구,송파3동,2024-11-16,74.95,23,96258,4245.9,중개거래,정책전,False
송파구,송파3동,2024-11-19,62.03,19,80371,4283.5,중개거래,정책전,False
송파구,송파3동,2024-11-20,81.95,25,98197,3961.3,중개거래,정책전,False
송파구,송파3동,2024-11-17,59.65,18,81749,4530.8,중개거래,정책전,False
송파구,송파3동,2024-11-18,21.83,7,28643,4337.5,중개거래,정책전,False
송파구,송파3동,2024-11-12,23.37,7,31673,4481.2,중개거래,정책전,False
송파구,송파3동,2024-11-05,70.67,21,93633,4379.9,중개거래,정책전,False
송파구,송파3동,2024-12-02,65.44,20,72502,3662.8,중개거래,정책전,True
송파구,송파3동,2024-12-06,70.33,21,90516,4254.7,중개거래,정책전,False
송파구,송파3동,2024-12-23,61.65,19,79774,4277.6,중개거래,정책전,False
송파구,송파3동,2024-12-04,56.9,17,75933,4411.6,중개거래,정책전,False
송파구,송파3동,2024-12-17,57.91,18,80827,4613.8,중개거래,정책전,False
송파구,송파3동,2024-12-17,65.35,20,87071,4404.7,중개거래,정책전,False
송파구,송파3동,2024-12-08,47.02,14,61462,4321.5,직거래,정책전,False
송파구,송파3동,2024-12-19,35.32,11,45637,4271.1,중개거래,정책전,False
송파구,송파1동,2024-12-01,104.45,32,139764,4423.3,중개거래,정책전,False
송파구,송파1동,2024-12-27,67.21,20,87037,4281.2,중개거래,정책전,False
송파구,송파1동,2024-12-23,81.36,25,106186,4314.7,중개거래,정책전,False
송파구,송파1동,2024-12-05,39.77,12,52313,4348.6,중개거래,정책전,False
송파구,송파1동,2024-12-02,96.84,29,131191,4478.3,중개거래,정책전,False
송파구,송파1동,2024-12-23,76.67,23,105346,4542.3,중개거래,정책전,False
송파구,송파1동,2024-12-02,53.62,16,72541,4472.4,중개거래,정책전,False
송파구,송파1동,2024-12-24,51.35,16,63688,4100.3,중개거래,정책전,False
송파구,송파1동,2024-12-01,21.19,6,28765,4487.0,중개거래,정책전,False
송파구,송파2동,2024-12-23,58.31,18,71960,4079.9,중개거래,정책전,False
송파구,송파2동,2024-12-05,58.77,18,79669,4481.0,중개거래,정책전,False
송파구,송파2동,2024-12-19,73.65,22,102102,4582.6,중개거래,정책전,False
송파구,송파2동,2024-12-10,58.27,18,80944,4592.5,중개거래,정책전,False
송파구,송파2동,2024-12-19,71.97,22,88696,4074.0,직거래,정책전,False
송파구,송파2동,2024-12-27,74.59,23,98732,4375.6,중개거래,정책전,False
송파구,송파2동,2024-12-10,85.3,26,119539,4632.5,중개거래,정책전,False
송파구,송파2동,2024-12-23,68.65,21,88308,4252.3,중개거래,정책전,False
송파구,송파2동,2024-12-11,53.25,16,75046,4658.9,직거래,정책전,False
송파구,송파2동,2024-12-22,62.54,19,92616,4895.2,중개거래,정책전,False
송파구,송파3동,2025-01-05,75.57,23,107506,4702.6,중개거래,정책전,False
송파구,송파3동,2025-01-10,53.98,16,74998,4593.3,직거래,정책전,False
송파구,송파3동,2025-01-24,70.52,21,100175,4695.9,중개거래,정책전,False
송파구,송파3동,2025-01-21,68.09,21,89689,4354.4,직거래,정책전,False
송파구,송파3동,2025-01-22,47.93,14,62484,4309.4,중개거래,정책전,False
송파구,송파3동,2025-01-12,93.36,28,121246,4293.1,중개거래,정책전,False
송파구,송파3동,2025-01-14,73.33,22,102733,4631.2,중개거래,정책전,False
송파구,송파3동,2025-01-26,63.07,19,85171,4464.4,중개거래,정책전,False
송파구,송파3동,2025-01-04,65.28,20,86014,4355.8,중개거래,정책전,False
송파구,송파3동,2025-01-25,68.04,21,88123,4281.7,중개거래,정책전,False
송파구,송파3동,2025-01-11,113.21,34,140070,4090.1,중개거래,정책전,False
송파구,송파3동,2025-01-10,39.86,12,52107,4321.8,중개거래,정책전,False
송파구,송파2동,2025-01-25,36.57,11,49827,4504.3,중개거래,정책전,False
송파구,송파2동,2025-01-26,71.22,22,85238,3956.4,중개거래,정책전,False
송파구,송파2동,2025-01-03,18.0,5,25054,4601.3,중개거래,정책전,False
송파구,송파2동,2025-01-02,75.87,23,95392,4156.6,중개거래,정책전,False
송파구,송파2동,2025-01-04,18.0,5,24447,4489.8,중개거래,정책전,False
송파구,송파2동,2025-01-01,46.68,14,62604,4433.4,중개거래,정책전,False
송파구,송파1동,2025-01-18,57.3,17,75729,4369.0,직거래,정책전,False
송파구,송파1동,2025-01-13,67.75,20,89779,4380.7,중개거래,정책전,False
송파구,송파1동,2025-01-11,85.09,26,111824,4344.3,중개거래,정책전,False
송파구,송파1동,2025-01-05,47.71,14,61005,4227.0,중개거래,정책전,False
송파구,송파1동,2025-01-10,88.97,27,115727,4300.1,중개거래,정책전,False
송파구,송파1동,2025-01-09,18.0,5,24302,4463.2,중개거래,정책전,False
송파구,송파1동,2025-01-18,62.62,19,80300,4239.2,중개거래,정책전,False
송파구,송파1동,2025-01-24,77.44,23,102955,4394.7,중개거래,정책전,False
송파구,송파1동,2025-01-05,29.6,9,39318,4390.7,중개거래,정책전,False
송파구,송파1동,2025-01-19,63.06,19,77309,4052.6,중개거래,정책전,False
송파구,송파1동,2025-02-05,59.94,18,76714,4231.0,중개거래,정책전,False
송파구,송파1동,2025-02-19,28.78,9,40368,4637.6,직거래,정책전,False
송파구,송파1동,2025-02-20,57.08,17,70005,4054.1,중개거래,정책전,False
송파구,송파1동,2025-02-13,71.27,22,89091,4132.3,중개거래,정책전,False
송파구,송파1동,2025-02-22,60.78,18,78656,4278.1,직거래,정책전,False
송파구,송파1동,2025-02-12,65.93,20,94825,4754.4,중개거래,정책전,False
송파구,송파1동,2025-02-27,66.8,20,87896,4350.1,중개거래,정책전,False
송파구,송파2동,2025-02-15,75.61,23,100188,4380.2,중개거래,정책전,False
송파구,송파2동,2025-02-27,50.98,15,64178,4161.6,중개거래,정책전,False
송파구,송파2동,2025-02-27,71.89,22,93523,4300.6,중개거래,정책전,False
송파구,송파2동,2025-02-25,54.32,16,76334,4645.3,중개거래,정책전,False
송파구,송파2동,2025-02-01,62.11,19,84895,4518.6,중개거래,정책전,False
송파구,송파2동,2025-02-10,66.08,20,90925,4549.1,중개거래,정책전,False
송파구,송파2동,2025-02-19,39.73,12,50306,4185.4,중개거래,정책전,False
송파구,송파2동,2025-02-16,74.91,23,101394,4474.6,중개거래,정책전,False
송파구,송파2동,2025-02-14,100.11,30,127957,4225.4,중개거래,정책전,False
송파구,송파2동,2025-02-26,30.02,9,38521,4242.6,중개거래,정책전,False
송파구,송파3동,2025-02-14,52.3,16,68097,4304.4,중개거래,정책전,False
송파구,송파3동,2025-02-18,79.34,24,110933,4622.1,중개거래,정책전,False
송파구,송파3동,2025-02-27,58.12,18,76392,4345.2,중개거래,정책전,False
송파구,송파3동,2025-02-08,47.8,14,69121,4780.2,직거래,정책전,False
송파구,송파3동,2025-02-25,53.76,16,80138,4928.3,중개거래,정책전,False
송파구,송파3동,2025-02-13,44.58,13,58740,4355.9,중개거래,정책전,False
송파구,송파3동,2025-02-04,44.98,14,61303,4505.9,중개거래,정책전,False
송파구,송파3동,2025-02-13,32.73,10,41344,4176.2,중개거래,정책전,False
송파구,송파1동,2025-03-17,84.72,26,114198,4456.0,중개거래,정책전,False
송파구,송파1동,2025-03-27,62.4,19,88493,4688.1,중개거래,정책전,False
송파구,송파1동,2025-03-23,58.59,18,75814,4277.6,중개거래,정책전,False
송파구,송파1동,2025-03-25,56.27,17,81791,4805.1,직거래,정책전,False
송파구,송파3동,2025-03-26,35.4,11,47733,4457.4,중개거래,정책전,False
송파구,송파3동,2025-03-24,100.88,31,126663,4150.9,중개거래,정책전,False
송파구,송파3동,2025-03-05,78.77,24,108667,4560.7,중개거래,정책전,False
송파구,송파3동,2025-03-10,60.45,18,80459,4399.9,중개거래,정책전,False
송파구,송파3동,2025-03-20,72.4,22,86267,3939.2,중개거래,정책전,False
송파구,송파3동,2025-03-17,100.66,30,145539,4779.5,중개거래,정책전,False
송파구,송파3동,2025-03-17,34.97,11,51416,4860.5,중개거래,정책전,False
송파구,송파3동,2025-03-13,43.64,13,59510,4507.6,중개거래,정책전,False
송파구,송파3동,2025-03-13,59.73,18,84528,4678.4,중개거래,정책전,False
송파구,송파3동,2025-03-15,51.38,16,73245,4712.9,직거래,정책전,False
송파구,송파3동,2025-03-24,60.32,18,88700,4861.2,중개거래,정책전,False
송파구,송파1동,2025-04-14,26.39,8,37333,4677.2,중개거래,정책전,False
송파구,송파1동,2025-04-04,79.52,24,102222,4249.5,직거래,정책전,False
송파구,송파1동,2025-04-19,46.49,14,65190,4635.5,중개거래,정책전,False
송파구,송파1동,2025-04-10,63.17,19,86767,4540.4,직거래,정책전,False
송파구,송파1동,2025-04-08,45.77,14,63277,4570.5,중개거래,정책전,False
송파구,송파1동,2025-04-12,88.7,27,115750,4313.8,중개거래,정책전,False
송파구,송파1동,2025-04-21,59.48,18,77681,4317.6,중개거래,정책전,False
송파구,송파1동,2025-04-12,76.88,23,98619,4240.8,중개거래,정책전,False
송파구,송파1동,2025-04-04,76.29,23,100603,4359.2,중개거래,정책전,False
송파구,송파1동,2025-04-13,55.87,17,73183,4330.3,중개거래,정책전,False
송파구,송파1동,2025-04-05,38.27,12,49410,4268.6,중개거래,정책전,False
송파구,송파1동,2025-04-05,58.34,18,75499,4278.3,중개거래,정책전,False
송파구,송파1동,2025-04-06,84.11,25,106877,4200.7,중개거래,정책전,False
송파구,송파1동,2025-04-11,95.27,29,127704,4431.0,중개거래,정책전,False
송파구,송파2동,2025-04-21,60.03,18,75159,4138.9,중개거래,정책전,False
송파구,송파2동,2025-04-26,81.63,25,107747,4363.6,중개거래,정책전,False
송파구,송파2동,2025-04-12,18.43,6,25051,4493.3,중개거래,정책전,False
송파구,송파2동,2025-04-24,56.55,17,74497,4355.2,직거래,정책전,False
송파구,송파2동,2025-04-09,78.5,24,93241,3926.6,직거래,정책전,False
송파구,송파2동,2025-04-24,110.44,33,150710,4511.3,중개거래,정책전,False
송파구,송파2동,2025-04-07,33.39,10,46858,4639.7,중개거래,정책전,False
송파구,송파2동,2025-04-02,60.48,18,76841,4199.7,중개거래,정책전,False
송파구,송파2동,2025-04-08,61.07,18,78744,4262.6,중개거래,정책전,False
송파구,송파2동,2025-04-22,21.57,7,26858,4117.0,중개거래,정책전,False
송파구,송파2동,2025-04-14,47.79,14,68105,4710.8,중개거래,정책전,False
송파구,송파3동,2025-04-14,64.93,20,88304,4496.0,중개거래,정책전,False
송파구,송파3동,2025-04-07,57.76,17,74577,4268.2,직거래,정책전,False
송파구,송파3동,2025-04-20,78.54,24,97208,4091.6,중개거래,정책전,False
송파구,송파3동,2025-04-24,48.94,15,65718,4439.1,직거래,정책전,False
송파구,송파3동,2025-04-09,56.57,17,73386,4288.6,중개거래,정책전,False
송파구,송파3동,2025-04-23,87.79,27,117240,4414.9,중개거래,정책전,False
송파구,송파3동,2025-04-07,23.33,7,28502,4039.4,직거래,정책전,False
송파구,송파3동,2025-04-16,31.76,10,44614,4644.5,직거래,정책전,False
송파구,송파3동,2025-04-25,54.12,16,68798,4202.7,중개거래,정책전,False
송파구,송파3동,2025-04-26,39.29,12,55036,4630.4,중개거래,정책전,False
송파구,송파3동,2025-04-06,54.3,16,74168,4515.3,중개거래,정책전,False
송파구,송파3동,2025-04-21,42.66,13,62152,4815.9,중개거래,정책전,False
송파구,송파1동,2025-05-08,59.69,18,79371,4395.5,직거래,정책전,False
송파구,송파1동,2025-05-08,38.92,12,50706,4307.4,중개거래,정책전,False
송파구,송파1동,2025-05-26,71.49,22,107089,4951.9,중개거래,정책전,False
송파구,송파1동,2025-05-16,45.79,14,62822,4535.8,중개거래,정책전,False
송파구,송파1동,2025-05-19,72.7,22,100582,4573.7,중개거래,정책전,False
송파구,송파1동,2025-05-07,41.1,12,57928,4658.8,중개거래,정책전,False
송파구,송파3동,2025-05-04,58.8,18,87307,4908.5,중개거래,정책전,False
송파구,송파3동,2025-05-13,33.66,10,43672,4289.3,중개거래,정책전,False
송파구,송파3동,2025-05-21,80.67,24,105039,4304.2,중개거래,정책전,False
송파구,송파3동,2025-05-14,55.38,17,78425,4681.8,중개거래,정책전,False
송파구,송파3동,2025-05-10,54.02,16,69741,4267.9,중개거래,정책전,False
송파구,송파3동,2025-05-12,77.05,23,105379,4521.0,직거래,정책전,False
송파구,송파3동,2025-05-26,52.7,16,66474,4169.5,중개거래,정책전,False
송파구,송파3동,2025-05-17,56.15,17,83289,4903.6,중개거래,정책전,False
송파구,송파2동,2025-06-23,62.94,19,89793,4716.0,중개거래,정책전,False
송파구,송파2동,2025-06-04,63.11,19,94470,4948.2,중개거래,정책전,False
송파구,송파2동,2025-06-15,74.67,23,114238,5057.4,중개거래,정책전,False
송파구,송파2동,2025-06-03,83.78,25,120122,4739.6,중개거래,정책전,False
송파구,송파2동,2025-06-20,93.43,28,144142,5100.0,중개거래,정책전,False
송파구,송파2동,2025-06-04,88.26,27,131553,4927.2,중개거래,정책전,False
송파구,송파2동,2025-06-07,52.56,16,76774,4828.5,중개거래,정책전,False
송파구,송파2동,2025-06-01,61.58,19,89686,4814.5,중개거래,정책전,False
송파구,송파2동,2025-06-11,77.08,23,117276,5029.9,중개거래,정책전,False
송파구,송파2동,2025-06-19,74.12,22,107059,4775.1,중개거래,정책전,False
송파구,송파2동,2025-06-14,72.45,22,104973,4789.5,중개거래,정책전,False
송파구,송파2동,2025-06-04,73.22,22,106566,4811.1,중개거래,정책전,False
송파구,송파2동,2025-06-21,38.93,12,51725,4392.7,중개거래,정책전,False
